"phase2a1_record_id","query_id","search_date","search_source","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_depth","full_text_access_status","evidence_location","proposed_corpus_record","raw_snapshot","notes"
"A1AC-0263","PHASE2A1-SEARCH-0018","2026-07-31","OpenAlex","On minimax detection of localized signals from indirect or correlated data","Markus Pöhlmann","2022","10.53846/goediss-9212","https://openalex.org/W4229007732","A1AC-DUP-0203","DUPLICATE","DUPLICATE_OF_A1AC-0240","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0018_openalex_forward.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0264","PHASE2A1-SEARCH-0018","2026-07-31","OpenAlex","Versatile fidelity estimation with confidence","Akshay Seshadri; Martin Ringbauer; Spainhour, Jacob; Rainer Blatt; Thomas Monz; Stephen Becker","2021","10.48550/arxiv.2112.07925","https://openalex.org/W4226072952","A1AC-DUP-0220","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0018_openalex_forward.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0265","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","High-Dimensional Statistics: A Non-Asymptotic Viewpoint","Martin J. Wainwright","2019","10.1017/9781108627771","https://openalex.org/W2912099989","A1AC-DUP-0221","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0266","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","$f$ -Divergence Inequalities","Igal Sason; Sergio Verdú","2016","10.1109/tit.2016.2603151","https://openalex.org/W2518143623","A1AC-DUP-0222","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0267","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Divergence measures for statistical data processing—An annotated bibliography","Michèle Basseville","2012","10.1016/j.sigpro.2012.09.003","https://openalex.org/W2074959193","A1AC-DUP-0223","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0268","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Rate-optimal graphon estimation","Chao Gao; Yu Lu; Harrison H. Zhou","2015","10.1214/15-aos1354","https://openalex.org/W1883408324","A1AC-DUP-0224","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0269","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Low-Depth Gradient Measurements Can Improve Convergence in Variational Hybrid Quantum-Classical Algorithms","Aram W. Harrow; John Napp","2021","10.1103/physrevlett.126.140502","https://openalex.org/W3150000293","A1AC-DUP-0225","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0270","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","On a Generalization of the Jensen–Shannon Divergence and the Jensen–Shannon Centroid","Frank Nielsen","2020","10.3390/e22020221","https://openalex.org/W2989824617","A1AC-DUP-0226","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0271","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Covering Numbers for Convex Functions","Adityanand Guntuboyina; Bodhisattva Sen","2012","10.1109/tit.2012.2235172","https://openalex.org/W2129623910","A1AC-DUP-0227","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0272","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","High-Dimensional Statistics","Martin J. Wainwright","2019","10.1017/9781108627771","https://openalex.org/W3157752112","A1AC-DUP-0221","DUPLICATE","DUPLICATE_OF_A1AC-0265","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0273","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Information-Based Complexity, Feedback and Dynamics in Convex Programming","Maxim Raginsky; Alexander Rakhlin","2011","10.1109/tit.2011.2154375","https://openalex.org/W2155192981","A1AC-DUP-0228","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0274","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Principal Inertia Components and Applications","Flávio P. Calmon; Ali Makhdoumi; Muriel Médard; Mayank Varia; Mark M. Christiansen; Ken R. Duffy","2017","10.1109/tit.2017.2700857","https://openalex.org/W2611269208","A1AC-DUP-0229","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0275","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Provable Meta-Learning of Linear Representations","Nilesh Tripuraneni; Chi Jin; Michael I. Jordan","2020","10.48550/arxiv.2002.11684","https://openalex.org/W3006977545","A1AC-DUP-0230","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0276","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Optimal estimation and completion of matrices with biclustering structures","Chao Gao; Yu Lu; Zongming Ma; Harrison H. Zhou","2016","https://openalex.org/W2963264888","https://openalex.org/W2963264888","A1AC-DUP-0231","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0277","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Distances Between Probability Distributions of Different Dimensions","Yuhang Cai; Lek‐Heng Lim","2022","10.1109/tit.2022.3148923","https://openalex.org/W3095730670","A1AC-DUP-0232","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0278","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Sharp Inequalities for f-divergences","Sujayam Saha; Geoffrey Schiebinger","2013","https://openalex.org/W2963971563","https://openalex.org/W2963971563","A1AC-DUP-0233","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0279","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Bounds on inference","Flávio P. Calmon; Mayank Varia; Muriel Médard; Mark M. Christiansen; Ken R. Duffy; Stefano Tessaro","2013","10.1109/allerton.2013.6736575","https://openalex.org/W2963966695","A1AC-DUP-0234","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0280","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Lower Bounds for Passive and Active Learning","Maxim Raginsky; Alexander Rakhlin","2011","https://openalex.org/W2100931509","https://openalex.org/W2100931509","A1AC-DUP-0235","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0281","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Optimal rates of convergence for convex set estimation from support functions","Adityanand Guntuboyina","2012","https://openalex.org/W3102610673","https://openalex.org/W3102610673","A1AC-DUP-0236","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0282","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Volume Ratio, Sparsity, and Minimaxity Under Unitarily Invariant Norms","Zongming Ma; Yihong Wu","2015","10.1109/tit.2015.2487541","https://openalex.org/W2134265283","A1AC-DUP-0237","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0283","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Optimal Estimation and Completion of Matrices with Biclustering Structures","Chao Gao; Yu Lu; Zongming Ma; Harrison H. Zhou","2015","10.48550/arxiv.1512.00150","https://openalex.org/W2266647018","A1AC-DUP-0238","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0284","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Divergence measures for statistical data processing","Michèle Basseville","2010","https://openalex.org/W2799698653","https://openalex.org/W2799698653","A1AC-DUP-0239","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0285","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Information Recovery From Pairwise Measurements","Yuxin Chen; Changho Suh; Andrea Goldsmith","2016","10.1109/tit.2016.2600566","https://openalex.org/W2963685135","A1AC-DUP-0240","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0286","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","On Bayes risk lower bounds","Xi Chen; Adityanand Guntuboyina; Yuchen Zhang","2016","https://openalex.org/W2964171527","https://openalex.org/W2964171527","A1AC-DUP-0241","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0287","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Optimal rates of convergence for convex set estimation from support functions","Adityanand Guntuboyina","2012","10.1214/11-aos959","https://openalex.org/W2083565743","A1AC-DUP-0242","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0288","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Adaptive estimation of convex polytopes and convex sets from noisy data","Victor-Emmanuel Brunel","2013","10.1214/13-ejs804","https://openalex.org/W2083774319","A1AC-DUP-0243","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0289","PHASE2A1-SEARCH-0064","2026-07-31","OpenAlex","Basic tail and concentration bounds","Martin J. Wainwright","2019","10.1017/9781108627771.002","https://openalex.org/W2969671367","A1AC-DUP-0244","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0064_guntuboyina_forward_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0290","PHASE2A1-SEARCH-0069","2026-07-31","Crossref","Robust Testing for Independent Non Identically Distributed Variables and Markov Chains","Lucien Birgé","1983","10.1007/978-1-4612-5503-1_9","10.1007/978-1-4612-5503-1_9","A1AC-DUP-0245","FULL_TEXT_UNAVAILABLE","NO_LEGALLY_ACCESSIBLE_INSPECTABLE_PRIMARY_FULL_TEXT_OBTAINED_IN_BOUNDED_RETRIEVAL","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_NOT_OBTAINED_OR_NOT_INSPECTABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0069_birge_anchor_crossref.json","Potentially relevant foundational source retained without guarantee coding; it cannot support a substantive synthesis conclusion."
"A1AC-0291","PHASE2A1-SEARCH-0069","2026-07-31","Crossref","Some remarks on the construction of independent identically distributed random variables, Markov chains and martingales","D. N. Shanbhag; M. B. Rao","1983","10.1007/bf02056919","10.1007/bf02056919","A1AC-DUP-0246","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0069_birge_anchor_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0292","PHASE2A1-SEARCH-0069","2026-07-31","Crossref","Some concept of Markov property of discrete order statistics arising from independent and non-identically distributed variables","Krzysztof Jasiński","2020","10.1016/j.spl.2020.108718","10.1016/j.spl.2020.108718","A1AC-DUP-0247","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0069_birge_anchor_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0293","PHASE2A1-SEARCH-0069","2026-07-31","Crossref","Robust Estimation in Models for Independent Non-Identically Distributed Data","Rudolf Beran","1982","10.1214/aos/1176345783","10.1214/aos/1176345783","A1AC-DUP-0248","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0069_birge_anchor_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
