"workstream_record_id","query_id","search_source","search_date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_corpus_id","raw_result_file","notes"
"C0386","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Belief and truth in hypothesised behaviours","Stefano V. Albrecht; Jacob W. Crandall; Subramanian Ramamoorthy","2016","10.1016/j.artint.2016.02.004","https://openalex.org/W938188971","C-DUP-0362","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0387","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","The Solar Wind as a Turbulence Laboratory","R. Bruno; V. Carbone","2013","10.12942/lrsp-2013-2","https://openalex.org/W2023184584","C-DUP-0363","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0388","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Three-dimensional image correlation from X-ray computed tomography of solid foam","Stéphane Roux; François Hild; Philippe Viot; Dominique Bernard","2007","10.1016/j.compositesa.2007.11.011","https://openalex.org/W2097521561","C-DUP-0364","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0389","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","THE STRUCTURE AND KINEMATICS OF THE CIRCUMGALACTIC MEDIUM FROM FAR-ULTRAVIOLET SPECTRA OF<i>z</i>≃ 2-3 GALAXIES","Charles C. Steidel; Dawn K. Erb; Alice E. Shapley; Max Pettini; Naveen A. Reddy; M. Bogosavljević; Gwen C. Rudie; Olivera Rakic","2010","10.1088/0004-637x/717/1/289","https://openalex.org/W1986303447","C-DUP-0365","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0390","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Friction and bending in thermoplastic composites forming processes","U. Sachs","2014","10.3990/1.9789462594838","https://openalex.org/W1621538456","C-DUP-0366","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0391","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Localization Transition of the Three-Dimensional Lorentz Model and Continuum Percolation","Felix Höfling; Thomas Franosch; Erwin Frey","2006","10.1103/physrevlett.96.165901","https://openalex.org/W2094265762","C-DUP-0367","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0392","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Critical Comparison of Phase-Field, Peridynamics, and Crack Band Model M7 in Light of Gap Test and Classical Fracture Tests","Zdeněk P. Bažant; Hoang T. Nguyen; A. Abdullah Dönmez","2022","10.1115/1.4054221","https://openalex.org/W4221054671","C-DUP-0368","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0393","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Experimental demonstration of chaotic instability in biological nitrification","David W. Graham; Charles W. Knapp; Erik S. Van Vleck; Katie Bloor; Teresa B Lane; Christopher E Graham","2007","10.1038/ismej.2007.45","https://openalex.org/W2129506790","C-DUP-0369","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0394","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","The semi-solid processing of alloys and composites","C. Levaillant; M. Suéry","1990","10.1007/bf03220465","https://openalex.org/W2334487084","C-DUP-0370","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0395","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Assessing Lévy walks as models of animal foraging","Alex James; Michael J. Plank; Andrew M. Edwards","2011","10.1098/rsif.2011.0200","https://openalex.org/W2151854755","C-DUP-0371","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0396","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Key Regression: Enabling Efficient Key Distribution for Secure Distributed Storage.","Kevin Fu; Seny Kamara; Tadayoshi Kohno","2005","https://openalex.org/W1493795471","https://openalex.org/W1493795471","C-DUP-0372","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0397","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Bonded flush repairs for aerospace composite structures: A review on modelling strategies and application to repairs optimization, reliability and durability","Jean-Baptiste Orsatelli; Éric Paroissien; Frédéric Lachaud; Sébastien Schwartz","2022","10.1016/j.compstruct.2022.116338","https://openalex.org/W4306168928","C-DUP-0373","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0398","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Distributed Hypothesis Testing with Concurrent Detections","Pierre Escamilla; Michèle Wigger; Abdellatif Zaidi","2018","10.48550/arxiv.1805.06212","https://openalex.org/W2803790937","C-DUP-0374","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0399","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","A statistical methodology for the design of condition indicators","Jérôme Antoni; Pietro Borghesani","2018","10.1016/j.ymssp.2018.05.012","https://openalex.org/W2810586164","C-DUP-0375","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0400","PHASE2-SEARCH-0061","OpenAlex","2026-07-31","Geometrical Description in Binary Composites and Spectral Density Representation","Enis Tuncer","2010","10.3390/ma3010585","https://openalex.org/W2027846332","C-DUP-0376","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0061_openalex.json"
"C0401","PHASE2-SEARCH-0062","Crossref","2026-07-31","Error exponent bounds and practical short-length coding schemes for Distributed Hypothesis Testing (DHT)","Ismaila Salihou Adamou","","10.70675/bf10f0d6z4a2bz460bzbfebz887691e006f6","10.70675/bf10f0d6z4a2bz460bzbfebz887691e006f6","C-DUP-0377","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0402","PHASE2-SEARCH-0062","Crossref","2026-07-31","Robust Testing for Independent Non Identically Distributed Variables and Markov Chains","Lucien Birgé","1983","10.1007/978-1-4612-5503-1_9","10.1007/978-1-4612-5503-1_9","C-DUP-0378","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0403","PHASE2-SEARCH-0062","Crossref","2026-07-31","Optimal Error Exponent of Type-Based Distributed Hypothesis Testing over AWGN Channels","Xinyi Tong; Shao-Lun Huang","2023","10.1109/allerton58177.2023.10313378","10.1109/allerton58177.2023.10313378","C-DUP-0379","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0404","PHASE2-SEARCH-0062","Crossref","2026-07-31","Error-Exponent of Distributed Hypothesis Testing for Gilbert-Elliot Source Models","Ismaila Salihou Adamou; Elsa Dupraz; Amin Zribi; Tad Matsumoto","2023","10.1109/istc57237.2023.10273559","10.1109/istc57237.2023.10273559","C-DUP-0380","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0405","PHASE2-SEARCH-0062","Crossref","2026-07-31","Testing hypotheses on independent, not identically distributed models","Wolfgang Wefelmeyer","1987","10.1007/978-94-009-3963-9_20","10.1007/978-94-009-3963-9_20","C-DUP-0381","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0406","PHASE2-SEARCH-0062","Crossref","2026-07-31","Maxima of independent, non-identically distributed Gaussian vectors","Sebastian Engelke; Zakhar Kabluchko; Martin Schlather","2015","10.3150/13-bej560","10.3150/13-bej560","C-DUP-0382","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0407","PHASE2-SEARCH-0062","Crossref","2026-07-31","Extensions of error exponent analysis in hypothesis testing","E. Tuncel","2005","10.1109/isit.2005.1523454","10.1109/isit.2005.1523454","C-DUP-0383","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0408","PHASE2-SEARCH-0062","Crossref","2026-07-31","Robust Estimation in Models for Independent Non-Identically Distributed Data","Rudolf Beran","1982","10.1214/aos/1176345783","10.1214/aos/1176345783","C-DUP-0384","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0409","PHASE2-SEARCH-0062","Crossref","2026-07-31","Non-asymptotic equipartition properties for independent and identically distributed sources","En-Hui Yang; Jin Meng","2012","10.1109/ita.2012.6181822","10.1109/ita.2012.6181822","C-DUP-0385","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0410","PHASE2-SEARCH-0062","Crossref","2026-07-31","On the uniform approximation of distribution functions of sums of independent non-identically distributed random variables","","1987","10.1515/9783112314227-095","10.1515/9783112314227-095","C-DUP-0386","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0411","PHASE2-SEARCH-0062","Crossref","2026-07-31","A limit theorem of symmetric statistics for non-identically distributed independent random elements","Mustafid","1990","10.32917/hmj/1206454447","10.32917/hmj/1206454447","C-DUP-0387","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0412","PHASE2-SEARCH-0062","Crossref","2026-07-31","Asymptotic distribution of independent non identically distributed random vectors given their sum. Functional limit laws for the increments of Lévy processes","Dimbihery Rabenoro","","10.70675/ee22ea3ez985cz46c2zad01zc52f2800b2c5","10.70675/ee22ea3ez985cz46c2zad01zc52f2800b2c5","C-DUP-0388","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0413","PHASE2-SEARCH-0062","Crossref","2026-07-31","On the Optimal Error Exponent of Type-Based Distributed Hypothesis Testing","Xinyi Tong; Xiangxiang Xu; Shao-Lun Huang","2023","10.3390/e25101434","10.3390/e25101434","C-DUP-0389","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
"C0414","PHASE2-SEARCH-0062","Crossref","2026-07-31","APPLICATIONS OF INDEPENDENT AND IDENTICALLY DISTRIBUTED (IID) RANDOM PROCESSES IN POLARIMETRY AND CLIMATOLOGY","Dan Kestner","","10.37099/mtu.dc.etdr/1700","10.37099/mtu.dc.etdr/1700","C-DUP-0390","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0062_crossref.json"
